run_dir,task_id,occurrence,call_seq,note_rank,note_id,similarity,via,note_text_snippet,source_repository,note_timestamp
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d2,20,2,1,41e5b657-9d36-471a-8043-6a2efbcb338e,69.77744,match,"paperless-ngx tags/correspondents/document_types organization: All three share MatchingModel base class with: name, match pattern (regex/string), matching_algorithm (ANY/ALL/LITERAL/REGEX/FUZZY/AUTO), is_insensitive. Tags additionally have color field and is_inbox_tag flag (inbox tags auto-apply to ",paperless-ngx/paperless-ngx,2026-09-07T10:07:43.521Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d2,20,2,2,42a21b72-16ae-4b53-8406-1f2ab0cccf5c,69.002193,match,"paperless-ngx document lifecycle: 1) Document enters via 3 paths: consumption directory (watched by document_consumer management command via inotify/polling), API upload (PostDocumentView), or email attachments (paperless_mail). 2) Each path calls async_task(""documents.tasks.consume_file"", ...) via ",paperless-ngx/paperless-ngx,2026-09-07T10:07:23.991Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d2,20,2,3,fbfa9631-7589-4aa8-9c19-1c5ae83f2c40,60.891099999999994,match,"paperless-ngx Document model metadata fields: REQUIRED at creation: content (TextField, extracted OCR text, defaults to blank), mime_type (CharField, set by magic library), checksum (md5, unique, computed from original), storage_type (defaults unencrypted). AUTO/DERIVED: created (auto-set from parse",paperless-ngx/paperless-ngx,2026-09-07T10:07:33.585Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d3,16,2,1,a6254605-e8b6-4770-9b22-34a7063813c4,45.79927,match,"paperless-ngx repository is at /app. Key directories: src/documents (main Django app for document processing), src/paperless_text, src/paperless_tesseract (OCR), src/paperless_tika (PDF text extraction), src/paperless_mail (email parsing), src-ui (Angular frontend), docker/, docs/.",paperless-ngx/paperless-ngx,2026-09-07T08:10:44.931Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d4,29,2,1,97dee762-88f8-44c6-bbb9-677900d3f08b,68.43922,match,"Paperless-NGX architecture: Docker-based Django app managed by supervisord with 3 main processes: 1) gunicorn (ASGI web server using UvicornWorker), 2) consumer (document_consumer management command for file consumption), 3) scheduler (qcluster for Celery/async task queue). Key modules: documents/co",paperless-ngx/paperless-ngx,2026-09-07T12:19:37.649Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d4,29,2,2,90d30831-7dfd-41e3-8c3d-1e48f6ab9f35,67.55469,match,"Paperless-NGX 1.7.0 (commit 542221a38) runs on Docker with supervisord managing 3 processes: 1) gunicorn (ASGI web server on port 8000, 2 workers, UvicornWorker class, logs ""Server is ready. Spawning workers"" via gunicorn.when_ready callback), 2) consumer (document_consumer management command, watch",paperless-ngx/paperless-ngx,2026-09-07T12:31:39.089Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d5,30,2,1,1a7c3e1c-32ad-48c7-bd0a-dbcdba33956d,72.50551,match,Paperless-NGX document ingestion pipeline: 1) File detected via management command document_consumer.py using inotify/polling/file-watching on CONSUMPTION_DIR; 2) File queued as Django-Q async task (consume_file in tasks.py) with task_name=os.path.basename(filepath)[:100]; 3) Consumer.try_consume_fi,paperless-ngx/paperless-ngx,2026-09-07T13:08:40.478Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,2,1,7df1eac8-626c-4ace-aaf6-2da8217b2bbf,72.32562,match,"paperless-ngx background ingestion architecture: The main async task is documents.tasks.consume_file(), called via django_q.tasks.async_task. This function handles barcode splitting, delegates to Consumer.try_consume_file() for parsing/OCR/thumbnail/document creation, and sends progress updates via ",paperless-ngx/paperless-ngx,2026-09-07T10:15:46.078Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,2,2,6476e226-2076-49af-a856-1010d147371c,70.14719000000001,match,"paperless-ngx uses Django Q (not Celery) as its task queue backend. The broker is Redis (configurable via PAPERLESS_REDIS env var, default redis://localhost:6379). Key Django Q settings: name=""paperless"", workers from TASK_WORKERS (default based on CPU count), retry=PAPERLESS_WORKER_RETRY, timeout=P",paperless-ngx/paperless-ngx,2026-09-07T10:15:39.186Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,2,3,394f1c01-ea6b-4295-ada9-6752311f841f,66.67539000000001,match,paperless-ngx supervision: Docker uses supervisord with 3 processes: 1) gunicorn (WSGI/ASGI server for Django REST API + WebSocket) 2) consumer (document_consumer management command watching CONSUMPTION_DIR) 3) scheduler (qcluster management command running Django Q workers). The qcluster command ma,paperless-ngx/paperless-ngx,2026-09-07T10:16:18.583Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,2,4,ee597733-0e16-4b1c-bfb1-293ce4b76dca,62.685037,match,"paperless-ngx post-consumption signals (document_consumption_finished): When a document is consumed, this Django signal fires connected handlers in apps.py: add_inbox_tags (adds inbox tags), set_correspondent (auto-match from classifier), set_document_type (auto-match), set_tags (auto-tag), set_log_",paperless-ngx/paperless-ngx,2026-09-07T10:16:11.899Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,2,5,fafd86e9-78d8-4b77-a307-d14b9f42071b,51.262750000000004,match,"Django Q task state storage: tasks are stored in the ORM (PostgreSQL/SQLite) via the django_q.Task model. The OrmQ model holds the waiting queue (key, payload, lock). Task states are: in OrmQ queue = waiting; picked up by worker = in progress; completed/failed = in django_q.Task (success=True/False)",paperless-ngx/paperless-ngx,2026-09-07T10:15:58.769Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9dc,25,2,1,3f8e7d51-9c8f-4bb3-90ac-780137495c3c,71.64283,match,"Paperless-ngx document upload flow: 1) POST to /api/documents/post_document/ returns HTTP 200 ""OK"" immediately (async), writing temp file to SCRATCH_DIR with prefix ""paperless-upload-"". 2) async_task calls documents.tasks.consume_file -> Consumer().try_consume_file() which runs: STARTING/new_file ->",paperless-ngx/paperless-ngx,2026-09-07T10:49:50.846Z
20260907T013422.077076453Z-openclaw-sweatlasqa-pilot30-shuffle1-amem-task-sglang,task-6905333b74f22949d97ba9dc,25,2,2,014d51f1-4be4-4248-b260-d3d6a00d67a7,62.87376999999999,match,"Paperless-ngx repository located at /app. Key source directories: src/documents/ (core models/views/consumer), src/paperless_tesseract/ (OCR processing), src/paperless_text/ (text parser), src/paperless_tika/ (Tika parser), src/paperless/ (Django project settings).",paperless-ngx/paperless-ngx,2026-09-07T10:45:35.990Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9a4,14,2,1,be18efea-c1bf-46d2-b6e5-2ab7d60893f5,61.66686,match,"SimpleLogin is a Python Flask web application for email alias masking. The main web app (server.py) uses create_app() to build the Flask app with ProxyFix for nginx, registers 9 blueprints (auth, monitor, dashboard, developer, phone, oauth, onboarding, discover, internal, api). Debug mode runs on po",simple-login/app,2026-09-07T16:50:44.342Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9a4,14,2,2,e3cff17e-9427-4bc9-897a-ec928b7e91b8,56.23333,match,"Startup sequence: config.py loads .env file (via dotenv), then config.py prints "">>> init logging <<<"" and "">>> URL: <url>"". Log module prints "">>> init logging <<<"". Flask server creates app, sets up DB URI, secret key, sessions, extensions (login_manager, flask_limiter), blueprints, admin panel, P",simple-login/app,2026-09-07T16:50:48.319Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9a4,14,2,3,a710ca87-eba1-41a0-8160-b68bc6ad7cac,47.713855,match,"Ports and endpoints: Web app on 7777 (gunicorn in production, flask debug dev server on 7777). Email handler SMTP on configurable port (default 20381 via argparse -p). Health check endpoint: GET /health returns ""success"" 200. Blueprints: /auth/* (login, register, oauth), /dashboard/* (user dashboard",simple-login/app,2026-09-07T16:51:36.464Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9a4,14,2,4,e3927497-b1b8-4297-ae16-a74df0b1043c,40.688032,link,"Authentication flow: web requests first hit server.py before_request handler which records start_time and extracts slref ref_code. For web pages, flask_login handles auth via session cookie (slapp). The login_manager uses load_user() which fetches User by alternative_id from DB, checks disabled/is_a",simple-login/app,2026-09-07T16:50:44.343Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9a4,14,2,5,8ea6130b-43cf-4c25-9028-1c16ec5d24f0,46.270502,link,"Background jobs: 1) job_runner.py - runs every 10s polling Job table for tasks like onboarding emails, batch imports, account deletion, mailbox deletion, domain deletion, user reports. 2) cron.py - CLI scheduled tasks (stats, delete_logs, check_custom_domain, check_hibp, notify_hibp, poll_apple, etc",simple-login/app,2026-09-07T16:51:33.985Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9a5,12,2,1,07d47e05-7250-4afd-8669-0431622f3063,63.370439999999995,match,"Alias creation validation flow: check_suffix_signature catches BadSignature internally and returns None for both expired and tampered signatures. API v2/v3 return 412 with ""Alias creation time is expired, please retry"" and log ""Alias creation time expired for {user}"" when signature is invalid/expire",simple-login/app,2026-09-07T15:53:57.558Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9a5,12,2,2,20a4db8c-5b7a-4817-8bc5-63a2963fd5f4,49.098265000000005,match,"Codebase is a Python Flask app (SimpleLogin-like email alias service). Key alias-related files: app/alias_suffix.py (signed suffixes), app/alias_utils.py (alias creation logic), app/api/ (API handlers), app/errors.py (error handling), app/rate_limiter.py (rate limiting).",simple-login/app,2026-09-07T15:40:54.894Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9aa,11,2,1,8630e7f8-8496-4c5c-866c-ed6f0a04793a,61.63883,match,"Email handler logs: On start ""Listen for port 20381"" (LOG.i). On receiving email ""New message, mail from X, rctp tos Y"" (LOG.i). On completion ""Finish mail_from X, rcpt_tos Y, takes Z seconds with return code 'W'<<=="" (LOG.i). Uses LOG format with message_id tracking for email lifecycle.",simple-login/app,2026-09-07T15:34:18.017Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9aa,11,2,2,14c45bd7-5bf9-4ed8-95ab-d5836a32effb,63.02997,match,"SimpleLogin has 3 main components: 1) server.py - Flask web app on port 7777 (dashboard/UI for aliases), 2) email_handler.py - aiosmtpd SMTP server on port 20381 (handles email forwarding/reply), 3) job_runner.py - background scheduler that polls the Job table every 10s for onboarding, batch import,",simple-login/app,2026-09-07T15:34:18.019Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9aa,11,2,3,613b41a7-40b8-495b-baa8-9f9156f5a683,51.055527,match,"Email forwarding flow: When email arrives at alias@domain, MailHandler._handle creates a unique message_id, calls handle() which calls handle_forward(). Forward looks up alias, creates contact from sender, forwards to user's mailbox(es) with reverse-alias headers, DKIM signing, and VERP. EmailLog re",simple-login/app,2026-09-07T15:34:18.008Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9aa,11,2,4,32bcfd61-e28a-4340-bc7c-4a32179fb485,59.63055000000001,match,"Job runner logs: On start it enters the main loop. On finding jobs: ""Take job X"" (LOG.d). Processes jobs by name (JOB_ONBOARDING_1/2/4, JOB_BATCH_IMPORT, JOB_DELETE_ACCOUNT, JOB_DELETE_MAILBOX, JOB_SEND_USER_REPORT, etc). Polls every 10 seconds via time.sleep(10).",simple-login/app,2026-09-07T15:34:18.025Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9aa,11,2,5,dff2ff87-70ce-4896-bea4-1429843fb5b0,53.12731000000001,match,"SMTP status codes: E200=""250 Message accepted"", E209=""250 SL E209 Email Loop"", E502=""550 SL E502 Email not exist"", E504=""550 SL E504 Account disabled"", E519=""550 SL E519 Email detected as spam"". The email_handler.py imports status module with all these codes.",simple-login/app,2026-09-07T15:34:18.019Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9aa,11,2,6,d4ff9b1e-674c-4c42-ae50-4e21f88d9daa,49.067938,link,"Web server health check: GET /health returns ""success"" with 200 status. The dashboard is at /dashboard/ and requires login. Auth routes at /auth/login and /auth/register. Registration sends activation email. Login redirects authenticated users to dashboard.",simple-login/app,2026-09-07T15:34:18.018Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9aa,11,2,7,1e03ce5e-eba8-4174-b86d-34d9b9e32c82,44.495255,link,"Alias creation flow: Users can create random aliases (form ""create-random-email"" on dashboard index) or custom aliases (/dashboard/custom_alias). Random aliases use word or uuid schemes. Dashboard shows stats: nb_alias, nb_forward, nb_reply, nb_block. After creation, flash success message and redire",simple-login/app,2026-09-07T15:34:18.021Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9ab,4,2,1,430d959a-133a-42ba-91c3-aaa292ba81f0,66.025335,match,"Validation and error handling for alias creation: 1) Quota check: user.can_create_new_alias() checks free plan limit (MAX_NB_EMAIL_FREE_PLAN, default 5); returns 400 with message about plan upgrade. 2) Rate limiting: flask-limiter with ALIAS_LIMIT config, returns 429. 3) Parallel lock: Redis-based c",simple-login/app,2026-09-07T13:38:24.774Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9ab,4,2,2,a166b218-eb9b-4c71-8fa0-6a0d6a1e566c,65.252876,match,"SimpleLogin alias creation flow: The system supports 3 alias creation paths (API and Dashboard). API endpoints: POST /api/alias/random/new (random), POST /api/v2/alias/custom/new (custom v2), POST /api/v3/alias/custom/new (custom v3 with multiple mailboxes). Dashboard: POST /dashboard/custom_alias (",simple-login/app,2026-09-07T13:34:58.368Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9ab,4,2,3,6a5c97d2-ee04-4dbe-9827-0298d7ade2e4,63.483894,match,"During alias creation, the Alias.create() method (models.py line ~1630) is the core. It: 1) Validates rate limits per user, 2) Sanitizes email, 3) Checks DeletedAlias and DomainDeletedAlias tables, 4) Auto-detects custom domain, 5) Adds the Alias to Session, 6) Updates DailyMetric nb_alias counter, ",simple-login/app,2026-09-07T13:35:17.254Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9ab,4,2,4,4de68ee8-3036-4a7c-b791-5ae50f060ecd,62.006640000000004,match,"Alias creation API responses: Success (201) returns JSON with ""alias"" field (email string) plus serialize_alias_info_v2() which includes: id, email, creation_date, creation_timestamp, enabled, note, name, nb_forward, nb_block, nb_reply, mailbox (id+email), mailboxes (array), support_pgp, disable_pgp",simple-login/app,2026-09-07T13:36:07.527Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9ab,4,2,5,a26bedbe-4531-46e1-94af-05de8d450417,59.79063,match,"Background tasks during alias creation: EventDispatcher.send_event() writes a protobuf event (AliasCreated) to sync_event table and fires a PostgreSQL NOTIFY on ""simplelogin_sync_events"" channel. The PostgresDispatcher stores via SyncEvent.create() then executes ""NOTIFY simplelogin_sync_events, '{in",simple-login/app,2026-09-07T13:36:59.652Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9ae,10,2,1,207c8a91-84e4-4c31-b11a-e75f3e233a06,68.73428,match,"The `reply_email` column in Contact table has `index=True` but is NOT unique (created with `unique=False` in migration). `Contact.get_by(reply_email=...)` uses `.first()` which is non-deterministic when duplicates exist. The unique constraint is only on `(alias_id, website_email)`. When `include_sen",simple-login/app,2026-09-07T15:20:46.999Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9ae,10,2,2,2591a73f-edd1-466a-91ed-dc8193e4ca7d,68.5047,match,"SimpleLogin reply resolution flow: In handle_reply(), the rcpt_to address (a reverse-alias like xxx@sl.co) is used as reply_email to look up Contact via Contact.get_by(reply_email=reply_email). The reply_email column is indexed but NOT unique - it has unique=False. The unique constraint is on (alias",simple-login/app,2026-09-07T15:19:56.399Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9af,9,2,1,79f7e60e-560d-4900-96f9-73b32ef2f38e,68.712527,match,"SimpleLogin codebase in /app: Flask web app (server.py) + SMTP email handler (email_handler.py). Key services: Flask server (port 7777), SMTP handler (port 20381), cron.py, event_listener.py, monitoring.py. Database: PostgreSQL via SQLAlchemy. Models defined in app/models.py with SLDomain model for ",simple-login/app,2026-09-07T15:02:01.506Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d0,26,2,1,2c567f4b-c0ed-41b3-a400-9cc9a0b77ad7,78.32692999999999,match,"paperless-ngx has 3 recurring scheduled tasks registered via Django-Q migrations (not Celery beat): 1) train_classifier - HOURLY (migration 1001, func: documents.tasks.train_classifier), 2) index_optimize - DAILY (migration 1001, func: documents.tasks.index_optimize), 3) sanity_check - WEEKLY (migra",paperless-ngx/paperless-ngx,2026-09-07T20:00:13.905Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d0,26,2,2,d18d4909-5e25-403b-b541-8e52127a72ba,76.99643,match,"paperless-ngx uses Django-Q (not Celery) as its task queue. The Q_CLUSTER configuration is defined in /app/src/paperless/settings.py lines 449-457 with: catch_up=False, recycle=1, retry=timeout+10s, timeout=1800s default, workers from CPU count, Redis as broker. Three Docker processes run via superv",paperless-ngx/paperless-ngx,2026-09-07T19:59:55.209Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d0,26,2,3,b9fe5925-c96d-4bc4-8d66-f271d1cec4d7,69.00439,match,"Startup tasks in paperless-ngx: (1) docker-prepare.sh runs search_index() which reindexes the Whoosh index if version mismatch, (2) superuser creation if PAPERLESS_ADMIN_USER set, (3) database migrations via manage.py migrate. No startup Django signals/hooks register periodic tasks. All recurring ta",paperless-ngx/paperless-ngx,2026-09-07T20:01:17.932Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d0,26,2,4,ae90ae87-5dbb-4c5c-9a6e-490d76c878ea,60.269046,match,"paperless-ngx repository is at /app. Main source is in /app/src/ with Django-based structure. Key packages: paperless (core), documents, paperless_mail, paperless_tesseract, paperless_text, paperless_tika.",paperless-ngx/paperless-ngx,2026-09-07T19:49:30.681Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d0,26,2,5,1ceaf9cf-38dc-45e7-9403-a50dd6b08e72,59.06937,match,"Django-Q stores task execution history in the Task model (django_q.Task table) with fields: id, name, func, args, kwargs, result, group, started, stopped, success, attempt_count. Schedule state is stored in Schedule model with: name, func, schedule_type (O/I/H/D/W/M/Q/Y/C), minutes, repeats, next_ru",paperless-ngx/paperless-ngx,2026-09-07T20:00:55.877Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d0,26,2,6,7cfff154-b07a-46d4-9b94-eb3d5c775bf6,43.34631,link,"Sanity checker validates: (1) Thumbnail files exist and are readable, (2) Original document files exist, readable, and MD5 checksum matches stored checksum, (3) Archive version files exist, readable, and archive checksum matches, (4) Archive file/integrity consistency (checksum present iff filename ",paperless-ngx/paperless-ngx,2026-09-07T20:00:28.816Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,3,1,85930e17-9817-486f-bcf8-f90b719df9ec,71.628857,match,"Paperless-ngx uses django-q (NOT Celery) as its task queue. django-q v1.3.9 is used with a Redis broker at redis://localhost:6379. The Q_CLUSTER config defines workers (default sqrt(cpu_count)), timeout (1800s), and retry. Tasks are dispatched via async_task() from django_q.tasks.",paperless-ngx/paperless-ngx,2026-09-07T18:26:59.297Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,3,2,46441b20-c5ed-4271-b313-6a0ae28a4f2c,65.92063999999999,match,"Django-q worker lifecycle: The Q Cluster process starts a Sentinel which spawns: worker pool (multiprocessing), a pusher (pulls tasks from Redis broker into in-process queue), a monitor (moves completed tasks from result queue to Django DB), and the sentinel itself (guard loop). Workers pick tasks f",paperless-ngx/paperless-ngx,2026-09-07T18:27:33.255Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,3,3,9415b2d0-7e6b-4f31-96a1-94db06ea3bdc,51.612559999999995,match,"Supervisord manages three processes: gunicorn (Django web server), consumer (document_consumer.py watching consumption directory), and scheduler (python3 manage.py qcluster - the django-q worker cluster). Redis is the message broker for django-q. The Q Cluster status is stored in Redis with signed p",paperless-ngx/paperless-ngx,2026-09-07T18:28:44.674Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,3,4,234654e4-0878-45b6-b1e7-d0848a9a4daf,48.419088,match,"Post-consume pipeline: When a document finishes consuming, the Consumer class sends a document_consumption_finished signal. Handlers in signals/handlers.py process it via a chain: add_inbox_tags, set_correspondent (ML matching), set_document_type (ML matching), set_tags (ML matching), set_log_entry ",paperless-ngx/paperless-ngx,2026-09-07T18:28:28.325Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,3,5,a80c269f-68e5-4a0e-987d-1115beb47012,41.10649,match,"Document ingestion triggers: 1) DocumentConsumer management command (document_consumer.py) watches the consumption dir via inotify/polling and calls async_task(""documents.tasks.consume_file"", filepath, ...) when files appear. 2) PostDocumentView API endpoint (views.py POST /documents/) receives file",paperless-ngx/paperless-ngx,2026-09-07T18:27:09.814Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9d9,21,3,6,1b0a46f0-a702-40a8-b429-2adb0b6e252a,46.28076,link,"Consumer progress tracking: The Consumer class sends real-time progress updates via Django Channels WebSocket (group ""status_updates"") through the status channel layer. Messages include: STARTING, WORKING (with progress 20-80%), SUCCESS, FAILED. The task_id is a UUID passed from the API/management c",paperless-ngx/paperless-ngx,2026-09-07T18:27:58.572Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9dd,16,2,1,167d0e09-299e-4eff-b5b6-d449e478e976,71.441627,match,"Paperless-NGX uses Django Q (not Celery) as its task queuing framework. Configured in settings.py as Q_CLUSTER with redis://localhost:6379 as broker. Task model fields: id (CharField), name (CharField), func (CharField), hook (CharField), args (PickledObjectField), kwargs (PickledObjectField), resul",paperless-ngx/paperless-ngx,2026-09-07T17:32:52.963Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9dd,16,2,2,74141c7d-700d-4388-a7eb-ff4bf668192a,62.447680000000005,match,"Document ingestion workflow: 1) File detected in CONSUMPTION_DIR by document_consumer.py management command (uses inotify on Linux or polling/watchdog). 2) Management command calls async_task(""documents.tasks.consume_file"", filepath) which queues a Django Q task. 3) django-q worker picks up the task",paperless-ngx/paperless-ngx,2026-09-07T17:32:53.263Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9dd,16,2,3,26919177-646e-42ab-8616-e75d7b7be882,38.52269,match,"Document model fields: correspondent, title, content (TextField for parsed text), mime_type, tags (ManyToMany to Tag), checksum (MD5, unique), archive_checksum, created, modified (auto_now), storage_type, added (auto_now), filename (FilePathField), archive_filename, archive_serial_number. Log model:",paperless-ngx/paperless-ngx,2026-09-07T17:32:52.960Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9de,28,2,1,d1067f68-7d20-485b-b786-fd3e08e58b32,68.53103,match,"Code references for memory issues in Paperless-ngx:
- DocumentSerializer (serialisers.py:201-235): depth=1, includes 'content' TextField in Meta.fields
- SearchResultSerializer (views.py:362-376): loads full Document via Document.objects.get(id=instance[""id""]) for each search hit, then calls super()",paperless-ngx/paperless-ngx,2026-09-07T20:42:07.441Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9de,28,2,2,24c08adf-749d-4a64-a366-0da7c2150206,64.588964,match,"Memory test results: 305KB document showed 0.14 MB serializer delta (content included), 0.02 MB SearchResultSerializer delta (full doc load), 0.19 MB classifier delta (438.9 KB content held). With many large documents, these compound significantly. depth=1 serializer includes content, tags (as list)",paperless-ngx/paperless-ngx,2026-09-07T20:42:54.786Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9e8,8,2,1,3a71daa4-e4c3-487d-9aeb-ac1cd2276b22,66.481006,match,"SimpleLogin alias transfer token (app/dashboard/views/alias_transfer.py line 59): expiration is set to arrow.utcnow().shift(hours=24), meaning 24 hours. The token is validated at line 115-117: alias.transfer_token_expiration < arrow.utcnow() means expired. Transfer tokens are HMAC-SHA3_224 hashed (l",simple-login/app,2026-09-07T14:47:51.311Z
20260907T111756.126345861Z-openclaw-sweatlasqa-pilot30-shuffle2-amem-task-sglang,task-6905333b74f22949d97ba9e8,8,2,2,b0621b73-b845-49ad-b101-10cd4c0702de,65.92541,match,"SimpleLogin email forwarding headers (app/email_handler.py lines 793-810): delete_all_headers_except() strips all headers EXCEPT: From, To, Cc, Subject, Date, Message-ID, References, In-Reply-To, X-SL-Queue-Id, List-Unsubscribe, List-Unsubscribe-Post, MIME-Version, content-type, content-disposition,",simple-login/app,2026-09-07T14:47:20.609Z
